person;executed_score;first_act_x;first_act_y;first_act_type
zone_10388;118.23593382618587;634196.3879052324;4801871.029596893;home
zone_10389;111.24097400336113;634809.6045251472;4804830.701754259;home
zone_1039;120.58556733741963;631379.4422706403;4803697.137929138;home
zone_10390;128.96407021400813;634879.0510726951;4803795.954801345;home
zone_10391;102.57326749628109;631530.5162887073;4802303.805222068;home
zone_10392;135.5047645719954;635813.9615521946;4804071.436933761;home
zone_10393;100.26126204777609;632467.193339235;4803901.858518096;home
zone_10394;129.25474944583922;632621.726573491;4802938.77916462;home
zone_10395;110.8715559155799;634002.9571892271;4801601.494821946;home
zone_10396;120.97276670374526;633799.5651841442;4804475.745377963;home
zone_10397;113.20614724601569;631065.9670859259;4802161.728006637;home
zone_10398;119.35816723274799;630910.578451274;4802941.469101944;home
zone_10399;137.93327535638;629816.8392873352;4801462.610875114;home
zone_104;113.58587256154954;631072.8953347747;4801843.866719274;home
zone_1040;136.38246853458543;632945.3893258809;4803748.804480577;home
zone_10400;126.2962060783147;631833.5942023636;4804157.957531618;home
zone_10401;117.07230837676452;631384.9462649372;4804246.21377017;home
zone_10402;134.3302907676471;635197.0452507571;4805481.377529364;home
zone_10403;124.90508983769642;631220.7909843705;4802486.659766268;home
zone_10404;132.81741685273138;631423.0319878319;4804629.119078821;home
zone_10405;134.04183891391529;634210.3154098603;4804558.476068879;home
zone_10406;134.34954978210945;632040.2194224335;4804799.049864544;home
zone_10407;133.67168082340888;632030.3296326189;4802364.081256655;home
zone_10408;100.84679518372826;629776.5934136424;4801898.668288691;home
zone_10409;114.04843091141002;632955.3667052033;4804152.701514505;home
zone_1041;105.33706000740256;630261.409059017;4803422.039820019;home
zone_10410;133.02139808056393;630261.409059017;4803422.039820019;home
zone_10411;135.7621065053808;634137.1627449248;4805307.747398743;home
zone_10412;126.34422426091486;630464.2077859113;4802175.373593322;home
zone_10413;132.49709424075184;631423.0319878319;4804629.119078821;home
zone_10414;141.20773736351146;630363.050743111;4803092.824457379;home
zone_10415;120.32375488939687;636388.6401010551;4801896.6194677055;home
zone_10416;129.62191631894564;630937.0482643002;4804556.9025685;home
zone_10417;129.51780289410323;632668.3781858163;4803782.159334039;home
zone_10418;132.55932997599095;632744.8747950724;4803938.610677628;home
zone_10419;133.39634489454397;633289.0446106805;4803089.549485229;home
zone_1042;128.51717638759402;630940.1475107742;4801962.031853291;home
zone_10420;132.63383259482347;634224.1153054308;4803820.226104603;home
zone_10421;97.65786060622568;636388.6401010551;4801896.6194677055;home
zone_10422;137.54152464232538;632328.4658382045;4803607.42279311;home
zone_10423;122.00576295603368;631457.9599998754;4804172.5131031405;home
zone_10424;138.5799160258885;635175.6121552023;4803483.162835013;home
zone_10425;134.25923307194495;632744.8747950724;4803938.610677628;home
zone_10426;138.17921964984728;631796.7560049585;4801525.655475816;home
zone_10427;136.73549387758698;630402.3775359693;4802338.468520233;home
zone_10428;119.88670973049722;632055.8937221678;4801438.042899516;home
zone_10429;120.68429646687183;635466.0106133783;4803871.596125836;home
zone_1043;129.99705349809216;632225.4540141177;4804699.827310864;home
zone_10430;109.04657752283832;631626.9802252875;4803804.639918592;home
zone_10431;134.70843357002886;632755.5019772241;4802947.409596815;home
zone_10432;132.91989436192105;631423.0319878319;4804629.119078821;home
zone_10433;111.95767583777769;633658.0422692972;4802650.466149388;home
zone_10434;121.51196338678407;636388.6401010551;4801896.6194677055;home
zone_10435;124.24145118162409;631559.957715288;4801405.683327483;home
zone_10436;133.92346122931696;634303.4987295478;4803893.992125606;home
zone_10437;112.1276379606011;630180.7776721693;4801910.249368828;home
zone_10438;121.52882190757201;630963.3619924189;4802308.84589781;home
zone_10439;118.7485548721051;632668.3781858163;4803782.159334039;home
zone_1044;124.07811987850128;632274.3809666187;4804382.586793542;home
zone_10440;121.82998720875106;630282.8812037748;4800839.666618388;home
zone_10441;138.02464477063927;630214.8607321687;4801610.660101363;home
zone_10442;137.07786812772883;632517.976173284;4805082.08241133;home
zone_10443;126.84218897604262;631275.0464469497;4803054.872548788;home
zone_10444;136.927769140778;632981.6252130762;4803125.833887998;home
zone_10445;131.57272750057712;631423.0319878319;4804629.119078821;home
zone_10446;123.65599084128841;630869.8033338885;4801478.070572041;home
zone_10447;121.10981772293414;631054.1095084093;4801754.933945196;home
zone_10448;134.11380707753176;632600.6084218137;4802799.911070049;home
zone_10449;120.88756019195903;632862.094893001;4803431.049683092;home
zone_1045;131.88887390138518;634549.5731778375;4803645.0555167105;home
zone_10450;118.96329705825931;632517.976173284;4805082.08241133;home
zone_10451;136.5157475648255;633844.0154678113;4804353.513464549;home
zone_10452;107.02596758753707;632615.6877889372;4803550.049590833;home
zone_10453;120.17909011108357;630261.409059017;4803422.039820019;home
zone_10454;132.7156950925814;634007.1083380333;4804106.761419656;home
zone_10455;137.02005191175476;630944.5238873602;4803800.851245257;home
zone_10456;126.4486324258552;630946.9940116554;4803113.4963654615;home
zone_10457;129.93833765451393;634458.4710595431;4801808.915382525;home
zone_10458;137.63950986342545;633162.0880738357;4803602.301320825;home
zone_10459;112.16656250509676;638123.2489225944;4802985.867932502;home
zone_1046;121.42481240820634;630924.9920220341;4804611.391601428;home
zone_10460;132.10576090073502;632650.0640303618;4804904.357038192;home
zone_10461;134.03500976844157;631423.0319878319;4804629.119078821;home
zone_10462;104.564843717366;632129.5567938178;4804605.770233674;home
zone_10463;123.11669036356723;634619.1443144341;4804337.99037806;home
zone_10464;130.78755475924459;634137.1627449248;4805307.747398743;home
zone_10465;132.83979499780492;634557.6905523357;4801268.934089326;home
zone_10466;120.27573487044982;633875.3638544122;4804969.035035094;home
zone_10467;109.24095846339063;631790.5611601672;4802027.624181747;home
zone_10468;136.33984158946626;633830.6899580384;4801221.654085396;home
zone_10469;124.50510392010395;633830.6899580384;4801221.654085396;home
zone_1047;119.07338171378163;630261.409059017;4803422.039820019;home
zone_10470;127.37849179229022;631746.5314260065;4803296.613868089;home
zone_10471;116.18370568728388;630261.409059017;4803422.039820019;home
zone_10472;119.17623647091395;630763.4324941449;4803203.009929978;home
zone_10473;127.41264263016804;632325.8880450346;4803156.053092441;home
zone_10474;123.62811559667729;630604.6399860253;4802104.842874028;home
zone_10475;136.60209243958448;630033.4367102798;4801646.553447636;home
zone_10476;140.46644459381525;631576.1182158097;4803409.2771393005;home
zone_10477;128.797204395228;633256.2143263456;4803735.906518526;home
zone_10478;126.10548983130205;631082.6979552153;4804736.015120314;home
zone_10479;104.449916665209;632622.9876690283;4804457.694485508;home
zone_1048;108.45817191196525;631156.0631955168;4802561.123131134;home
zone_10480;116.44394205752428;632668.3781858163;4803782.159334039;home
zone_10481;138.27809668498418;630161.2946635531;4800801.045529295;home
zone_10482;100.56449609248622;634999.4995521603;4803563.238949977;home
zone_10483;111.27760275989742;631082.6979552153;4804736.015120314;home
zone_10484;91.35623363402696;636388.6401010551;4801896.6194677055;home
zone_10485;129.1953475341192;634549.5731778375;4803645.0555167105;home
zone_10486;105.21872824114408;631122.2449108451;4803597.379139535;home
zone_10487;114.97877244111241;631920.5196358283;4802281.445334327;home
zone_10488;124.46127260593174;634496.0895491329;4804594.640768709;home
zone_10489;120.82108267599818;631655.656977775;4802245.819285631;home
zone_1049;136.3634811626533;634137.1627449248;4805307.747398743;home
zone_10490;139.27574581883417;631537.059655874;4801621.938160827;home
zone_10491;137.45727214602775;634350.9182973604;4804870.868991724;home
zone_10492;137.7989162941721;632650.0640303618;4804904.357038192;home
zone_10493;128.90373307050055;632744.8747950724;4803938.610677628;home
zone_10494;120.14548999868018;632955.3667052033;4804152.701514505;home
zone_10495;110.14618572685131;631024.6438967054;4801108.558524924;home
zone_10496;96.64432524796142;634139.6610709482;4804402.957243785;home
zone_10497;136.8505727886726;631263.6296640639;4804081.25514693;home
zone_10498;141.1489359039939;636388.6401010551;4801896.6194677055;home
zone_10499;135.39713559338577;630517.0006566125;4801776.429843632;home
zone_105;130.02647796992687;631080.8243187121;4802361.66861291;home
zone_1050;101.16468902846735;634274.2752342306;4801312.062901582;home
zone_10500;132.91952735771218;633923.6491025282;4804072.814894527;home
zone_10501;94.61516598186405;631423.0319878319;4804629.119078821;home
zone_10502;126.3993326141964;631724.0245786407;4804203.098668076;home
zone_10503;139.80330199523033;632517.976173284;4805082.08241133;home
zone_10504;125.54130560869898;630663.2745583015;4804751.341089865;home
zone_10505;131.59696761592377;632218.3115986192;4804912.491285831;home
zone_10506;133.18670193646946;630765.6243446779;4801673.461901175;home
zone_10507;122.38394012911044;631684.2247837695;4802781.994368805;home
zone_10508;130.3750454554006;634549.5731778375;4803645.0555167105;home
zone_10509;134.49022321348392;632096.2967094767;4802805.7501438;home
zone_1051;133.57385087729486;631580.318905155;4803000.045457482;home
zone_10510;137.7605287824611;638123.2489225944;4802985.867932502;home
zone_10511;135.53163444558342;633289.0446106805;4803089.549485229;home
zone_10512;131.10795457960398;635785.308512781;4803236.389324611;home
zone_10513;119.48337936156261;632668.3781858163;4803782.159334039;home
zone_10514;135.33558067741342;631830.5904612073;4803589.602834921;home
zone_10515;140.50692416291798;631153.1783559389;4802441.457958708;home
zone_10516;139.9786087502122;632325.8880450346;4803156.053092441;home
zone_10517;110.76586890989618;632144.5505392206;4801416.1940078195;home
zone_10518;112.96845776736001;631232.9617473016;4802939.011579346;home
zone_10519;131.0972293580806;633893.215390784;4804161.04866104;home
zone_1052;109.84015528598411;635277.8929762493;4804169.496743305;home
zone_10520;124.33206572337733;631423.0319878319;4804629.119078821;home
zone_10521;131.25602599453427;634257.4056513689;4804815.54728274;home
zone_10522;129.36050187272008;632029.84403282;4803602.88114495;home
zone_10523;141.11924924221384;630092.0945456675;4801083.743613288;home
zone_10524;124.43493509780028;632303.5491439501;4804209.979694768;home
zone_10525;133.27779759133895;631167.6540928043;4802716.499076492;home
zone_10526;118.70644694813925;631179.3801003746;4800929.60516174;home
zone_10527;138.0341492570718;632328.4658382045;4803607.42279311;home
zone_10528;132.8425749363757;634953.8646046319;4803770.161841709;home
zone_10529;126.56240614170686;632304.3053814727;4803934.781376274;home
zone_1053;135.59363539561673;631270.38943685;4801570.682701021;home
zone_10530;130.90908871855393;630597.0998540965;4802930.327212873;home
zone_10531;104.73351818289599;631423.0319878319;4804629.119078821;home
zone_10532;137.4332864945152;632304.3053814727;4803934.781376274;home
zone_10533;111.59914961412447;629591.6328503961;4800746.766474359;home
zone_10534;112.0885892712931;632467.193339235;4803901.858518096;home
zone_10535;106.90703649105818;630617.1511457147;4801576.524765048;home
zone_10536;126.23152166242683;630261.409059017;4803422.039820019;home
zone_10537;124.58027429335577;631141.0345049776;4803883.943665024;home
zone_10538;132.30267360070417;630727.6492413884;4803620.102834826;home
zone_10539;123.86222352908239;632040.2194224335;4804799.049864544;home
zone_1054;137.77696619004448;630578.6972845715;4801344.856576143;home
zone_10540;122.14077197090181;633897.0735083153;4800795.683542434;home
zone_10541;133.27322398269422;634137.1627449248;4805307.747398743;home
zone_10542;130.59404689599668;629524.5902157559;4801301.446067899;home
zone_10543;129.84984333955006;638123.2489225944;4802985.867932502;home
zone_10544;105.67790002609068;631169.792926875;4802226.801408452;home
zone_10545;135.2946475578856;633644.8824171193;4802648.217226116;home
zone_10546;124.18406665057431;632097.5672157439;4804671.138690782;home
zone_10547;130.93877127471455;632622.9876690283;4804457.694485508;home
zone_10548;118.73223281852086;631262.302212802;4803297.818039749;home
zone_10549;135.22745462986177;635813.9615521946;4804071.436933761;home
zone_1055;136.4125850020897;632744.8747950724;4803938.610677628;home
zone_10550;136.43708242609083;630932.2576036458;4800817.071656454;home
zone_10551;136.60815617579118;631090.0538995488;4800997.282874398;home
zone_10552;131.32093161952517;630944.5238873602;4803800.851245257;home
zone_10553;109.07156447045956;630814.3358788267;4802522.671108956;home
zone_10554;91.40599748809882;636388.6401010551;4801896.6194677055;home
zone_10555;132.78082114391677;632945.7852111394;4805400.043875223;home
zone_10556;141.11995584317359;632161.9663492015;4803385.8403166365;home
zone_10557;116.19791918450838;630966.2898054193;4803586.200534974;home
zone_10558;132.12479664042885;631423.0319878319;4804629.119078821;home
zone_10559;137.10621656354667;631856.9130445216;4804548.82528829;home
zone_1056;119.51351366765694;630058.9064276607;4804826.804914959;home
zone_10560;101.18222250952313;630058.9064276607;4804826.804914959;home
zone_10561;125.96014914526414;631384.9462649372;4804246.21377017;home
zone_10562;139.40139812765236;630451.0619626248;4801294.608797247;home
zone_10563;123.28035337527466;635785.308512781;4803236.389324611;home
zone_10564;124.84031759244378;630161.2946635531;4800801.045529295;home
zone_10565;136.62754026049646;633658.0422692972;4802650.466149388;home
zone_10566;138.39397762039968;632320.9167567801;4801890.492686475;home
zone_10567;130.17813479253252;636388.6401010551;4801896.6194677055;home
zone_10568;132.46770808640122;631558.5846738539;4801836.618949456;home
zone_10569;137.39707399508725;631282.7850735819;4801705.38721196;home
zone_1057;123.8573880147344;631681.6096912657;4803671.912180388;home
zone_10570;134.38331951802286;631581.0380345233;4803929.483243983;home
