link;from_node;to_node;length;freespeed;capacity;lanes;modes;vol_car;storageCapacityUsedInQsim;type;origid;geometry
1346;2679393266;10607963505;209.73861749847714;5.555555555555555;420.0;1.0;car;102;;unclassified;1138028131;LINESTRING( 634232.9728438566 4805265.109424352, 634041.352645993 4805350.385373135 )
1347;2679393266;2679393265;140.06537347193884;5.555555555555555;420.0;1.0;car;80;;unclassified;1138028131;LINESTRING( 634232.9728438566 4805265.109424352, 634363.3743224846 4805213.984447897 )
1348;2679393265;2679393266;140.06537347193884;5.555555555555555;420.0;1.0;car;20;;unclassified;1138028131;LINESTRING( 634363.3743224846 4805213.984447897, 634232.9728438566 4805265.109424352 )
1349;2679393265;2679393262;127.9644137886237;5.555555555555555;420.0;1.0;car;62;;unclassified;1138028131;LINESTRING( 634363.3743224846 4805213.984447897, 634483.2321126318 4805169.162563317 )
135;10585823071;10211647322;84.97624678695536;8.333333333333334;750.0;1.0;car;2926;;secondary;1233850825;LINESTRING( 633420.0694242705 4801480.271452937, 633458.2999790305 4801404.432776438 )
1350;2679393262;2679393265;127.9644137886237;5.555555555555555;420.0;1.0;car;30;;unclassified;1138028131;LINESTRING( 634483.2321126318 4805169.162563317, 634363.3743224846 4805213.984447897 )
1351;2397236966;2397236919;207.2749259239318;5.555555555555555;420.0;1.0;car;94;;residential;231330929;LINESTRING( 631865.2830635087 4804589.134894212, 632060.411455621 4804519.531428815 )
1352;2397236919;2397236966;207.2749259239318;5.555555555555555;420.0;1.0;car;115;;residential;231330929;LINESTRING( 632060.411455621 4804519.531428815, 631865.2830635087 4804589.134894212 )
1353;12395672244;12395673141;11.977045414050682;5.555555555555555;420.0;1.0;car;492;;unclassified;1340038759;LINESTRING( 633945.7940595542 4801887.231357687, 633942.0716070773 4801875.847467122 )
1354;12395673141;12395672244;11.977045414050682;5.555555555555555;420.0;1.0;car;492;;unclassified;1340038759;LINESTRING( 633942.0716070773 4801875.847467122, 633945.7940595542 4801887.231357687 )
1355;12395673141;12488205431;25.51073082721402;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038759;LINESTRING( 633942.0716070773 4801875.847467122, 633935.7267357227 4801851.157208903 )
1356;12488205431;12395673141;25.51073082721402;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038759;LINESTRING( 633935.7267357227 4801851.157208903, 633942.0716070773 4801875.847467122 )
1357;12488205431;12395672247;113.07518342127115;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038759;LINESTRING( 633935.7267357227 4801851.157208903, 633908.855267707 4801741.334332236 )
1358;12395672247;12488205431;113.07518342127115;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038759;LINESTRING( 633908.855267707 4801741.334332236, 633935.7267357227 4801851.157208903 )
1359;12395672232;12395672247;341.2605019719549;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038758;LINESTRING( 634097.0591107472 4801461.655311656, 633908.855267707 4801741.334332236 )
136;10585823071;12313747132;370.57646628548514;8.333333333333334;750.0;1.0;car;3036;;secondary;1233850825;LINESTRING( 633420.0694242705 4801480.271452937, 633299.0518357512 4801830.286211797 )
1360;12395672247;12395672232;341.2605019719549;5.555555555555555;420.0;1.0;car;423;;unclassified;1340038758;LINESTRING( 633908.855267707 4801741.334332236, 634097.0591107472 4801461.655311656 )
1361;12383753458;12395672232;34.65545698961829;5.555555555555555;420.0;1.0;car;406;;unclassified;1340038757;LINESTRING( 634068.9997202647 4801444.489209945, 634097.0591107472 4801461.655311656 )
1362;12395672232;12383753458;34.65545698961829;5.555555555555555;420.0;1.0;car;406;;unclassified;1340038757;LINESTRING( 634097.0591107472 4801461.655311656, 634068.9997202647 4801444.489209945 )
1363;1844618383;4797729173;73.03169046477639;5.555555555555555;420.0;1.0;car;97;;residential;173692897;LINESTRING( 630613.6426345957 4802747.482561326, 630651.6514319045 4802809.844081026 )
1364;4797729173;1844618383;73.03169046477639;5.555555555555555;420.0;1.0;car;117;;residential;173692897;LINESTRING( 630651.6514319045 4802809.844081026, 630613.6426345957 4802747.482561326 )
1365;4797729173;2015570221;109.6092407746745;5.555555555555555;420.0;1.0;car;63;;residential;173692897;LINESTRING( 630651.6514319045 4802809.844081026, 630709.8841411559 4802902.704929807 )
1366;2015570221;4797729173;109.6092407746745;5.555555555555555;420.0;1.0;car;127;;residential;173692897;LINESTRING( 630709.8841411559 4802902.704929807, 630651.6514319045 4802809.844081026 )
1367;2015570221;2015570223;22.864753455130227;5.555555555555555;420.0;1.0;car;76;;residential;173692897;LINESTRING( 630709.8841411559 4802902.704929807, 630722.0731828634 4802922.049805429 )
1368;2015570223;2015570221;22.864753455130227;5.555555555555555;420.0;1.0;car;153;;residential;173692897;LINESTRING( 630722.0731828634 4802922.049805429, 630709.8841411559 4802902.704929807 )
1369;2015570223;2015570224;78.22376968696453;5.555555555555555;420.0;1.0;car;209;;residential;173692897;LINESTRING( 630722.0731828634 4802922.049805429, 630764.1031898307 4802988.022804894 )
137;12313747132;10585823071;370.57646628548514;8.333333333333334;750.0;1.0;car;2936;;secondary;1233850825;LINESTRING( 633299.0518357512 4801830.286211797, 633420.0694242705 4801480.271452937 )
1370;2015570224;2015570223;78.22376968696453;5.555555555555555;420.0;1.0;car;268;;residential;173692897;LINESTRING( 630764.1031898307 4802988.022804894, 630722.0731828634 4802922.049805429 )
1371;2015570224;2015570225;12.535431329057428;5.555555555555555;420.0;1.0;car;485;;residential;173692897;LINESTRING( 630764.1031898307 4802988.022804894, 630769.9677151076 4802999.101811252 )
1372;2015570225;2015570224;12.535431329057428;5.555555555555555;420.0;1.0;car;308;;residential;173692897;LINESTRING( 630769.9677151076 4802999.101811252, 630764.1031898307 4802988.022804894 )
1373;2015570225;5035114708;91.36842070548886;5.555555555555555;420.0;1.0;car;366;;residential;173692897;LINESTRING( 630769.9677151076 4802999.101811252, 630818.1087743172 4803076.758921167 )
1374;5035114708;2015570225;91.36842070548886;5.555555555555555;420.0;1.0;car;165;;residential;173692897;LINESTRING( 630818.1087743172 4803076.758921167, 630769.9677151076 4802999.101811252 )
1375;5035114708;2015570230;100.78408181363955;5.555555555555555;420.0;1.0;car;353;;residential;173692897;LINESTRING( 630818.1087743172 4803076.758921167, 630868.157842271 4803164.230154004 )
1376;2015570230;5035114708;100.78408181363955;5.555555555555555;420.0;1.0;car;188;;residential;173692897;LINESTRING( 630868.157842271 4803164.230154004, 630818.1087743172 4803076.758921167 )
1377;2015570230;2015570238;102.7401416370588;5.555555555555555;420.0;1.0;car;346;;residential;173692897;LINESTRING( 630868.157842271 4803164.230154004, 630918.0303209574 4803254.053717579 )
1378;2015570238;2015570230;102.7401416370588;5.555555555555555;420.0;1.0;car;199;;residential;173692897;LINESTRING( 630918.0303209574 4803254.053717579, 630868.157842271 4803164.230154004 )
1379;2015570238;2015570239;10.59723692569213;5.555555555555555;420.0;1.0;car;337;;residential;173692897;LINESTRING( 630918.0303209574 4803254.053717579, 630923.3068634064 4803263.243904206 )
138;12313747132;4800177394;74.81737219038597;8.333333333333334;750.0;1.0;car;3038;;secondary;1233850825;LINESTRING( 633299.0518357512 4801830.286211797, 633275.6572542423 4801901.351904909 )
1380;2015570239;2015570238;10.59723692569213;5.555555555555555;420.0;1.0;car;217;;residential;173692897;LINESTRING( 630923.3068634064 4803263.243904206, 630918.0303209574 4803254.053717579 )
1381;2015570239;2015570244;88.74673402589987;5.555555555555555;420.0;1.0;car;181;;residential;173692897;LINESTRING( 630923.3068634064 4803263.243904206, 630966.4372653598 4803340.805178226 )
1382;2015570244;2015570239;88.74673402589987;5.555555555555555;420.0;1.0;car;188;;residential;173692897;LINESTRING( 630966.4372653598 4803340.805178226, 630923.3068634064 4803263.243904206 )
1383;2015570244;2015570250;99.29660362780209;5.555555555555555;420.0;1.0;car;444;;residential;173692897;LINESTRING( 630966.4372653598 4803340.805178226, 631018.8611682052 4803425.13518417 )
1384;2015570250;2015570244;99.29660362780209;5.555555555555555;420.0;1.0;car;252;;residential;173692897;LINESTRING( 631018.8611682052 4803425.13518417, 630966.4372653598 4803340.805178226 )
1385;2015570250;1844618170;109.67897179147108;5.555555555555555;420.0;1.0;car;268;;residential;173692897;LINESTRING( 631018.8611682052 4803425.13518417, 631075.5722254484 4803519.014536743 )
1386;1844618170;2015570250;109.67897179147108;5.555555555555555;420.0;1.0;car;321;;residential;173692897;LINESTRING( 631075.5722254484 4803519.014536743, 631018.8611682052 4803425.13518417 )
1387;1844618170;2015570266;182.42094762185462;5.555555555555555;420.0;1.0;car;280;;residential;173692897;LINESTRING( 631075.5722254484 4803519.014536743, 631168.9175962416 4803675.743742326 )
1388;2015570266;1844618170;182.42094762185462;5.555555555555555;420.0;1.0;car;475;;residential;173692897;LINESTRING( 631168.9175962416 4803675.743742326, 631075.5722254484 4803519.014536743 )
1389;2015570266;5244146905;92.53902865563714;5.555555555555555;420.0;1.0;car;207;;residential;173692897;LINESTRING( 631168.9175962416 4803675.743742326, 631214.8984870398 4803756.0508373175 )
139;4800177394;12313747132;74.81737219038597;8.333333333333334;750.0;1.0;car;2915;;secondary;1233850825;LINESTRING( 633275.6572542423 4801901.351904909, 633299.0518357512 4801830.286211797 )
1390;5244146905;2015570266;92.53902865563714;5.555555555555555;420.0;1.0;car;238;;residential;173692897;LINESTRING( 631214.8984870398 4803756.0508373175, 631168.9175962416 4803675.743742326 )
1391;5244146905;2015570270;72.58777242640892;5.555555555555555;420.0;1.0;car;204;;residential;173692897;LINESTRING( 631214.8984870398 4803756.0508373175, 631250.0286206249 4803819.571372738 )
1392;2015570270;5244146905;72.58777242640892;5.555555555555555;420.0;1.0;car;235;;residential;173692897;LINESTRING( 631250.0286206249 4803819.571372738, 631214.8984870398 4803756.0508373175 )
1393;2015570270;2015570272;81.25254734258893;5.555555555555555;420.0;1.0;car;252;;residential;173692897;LINESTRING( 631250.0286206249 4803819.571372738, 631291.2558390826 4803889.587748736 )
1394;2015570272;2015570270;81.25254734258893;5.555555555555555;420.0;1.0;car;222;;residential;173692897;LINESTRING( 631291.2558390826 4803889.587748736, 631250.0286206249 4803819.571372738 )
1395;2015570272;2015570286;165.02595568877302;5.555555555555555;420.0;1.0;car;307;;residential;173692897;LINESTRING( 631291.2558390826 4803889.587748736, 631375.5929812602 4804031.435598102 )
1396;2015570286;2015570272;165.02595568877302;5.555555555555555;420.0;1.0;car;204;;residential;173692897;LINESTRING( 631375.5929812602 4804031.435598102, 631291.2558390826 4803889.587748736 )
1397;2015570286;2015570290;120.83751996582822;5.555555555555555;420.0;1.0;car;131;;residential;173692897;LINESTRING( 631375.5929812602 4804031.435598102, 631438.785788888 4804134.432565512 )
1398;2015570290;2015570286;120.83751996582822;5.555555555555555;420.0;1.0;car;352;;residential;173692897;LINESTRING( 631438.785788888 4804134.432565512, 631375.5929812602 4804031.435598102 )
1399;2015570290;1844618290;8.16148925230373;5.555555555555555;420.0;1.0;car;151;;residential;173692897;LINESTRING( 631438.785788888 4804134.432565512, 631442.1828008512 4804141.853496487 )
14;10569461096;10569461100;110.13882169809666;5.555555555555555;420.0;1.0;car;13;;unclassified;1133637524;LINESTRING( 629622.1324949057 4800914.798073798, 629712.9648762167 4800974.244254352 )
140;4800177394;10585823281;61.431462904563205;8.333333333333334;750.0;1.0;car;1698;;secondary;1233850825;LINESTRING( 633275.6572542423 4801901.351904909, 633255.5354696239 4801959.394461868 )
1400;1844618290;2015570290;8.16148925230373;5.555555555555555;420.0;1.0;car;372;;residential;173692897;LINESTRING( 631442.1828008512 4804141.853496487, 631438.785788888 4804134.432565512 )
1401;2397236864;2397236925;328.6880793467474;5.555555555555555;420.0;1.0;car;376;;residential;231330930;LINESTRING( 632201.8053468608 4804235.223565672, 632346.9565863765 4804529.950021412 )
1402;2397236925;2397236864;328.6880793467474;5.555555555555555;420.0;1.0;car;261;;residential;231330930;LINESTRING( 632346.9565863765 4804529.950021412, 632201.8053468608 4804235.223565672 )
1403;2397237044;2397237043;125.02355498156003;5.555555555555555;420.0;1.0;car;111;;unclassified;231330933;LINESTRING( 632093.3328028276 4804802.704566409, 631987.1060420395 4804795.395162678 )
1404;2397237043;2397237044;125.02355498156003;5.555555555555555;420.0;1.0;car;111;;unclassified;231330933;LINESTRING( 631987.1060420395 4804795.395162678, 632093.3328028276 4804802.704566409 )
1405;2397237032;2397237005;123.77111241079723;5.555555555555555;420.0;1.0;car;32;;residential;231330932;LINESTRING( 632280.5277036107 4804754.472706041, 632382.7431061409 4804685.337219537 )
1406;2397237005;2397237032;123.77111241079723;5.555555555555555;420.0;1.0;car;32;;residential;231330932;LINESTRING( 632382.7431061409 4804685.337219537, 632280.5277036107 4804754.472706041 )
1407;2397236855;2397236856;176.31937076876142;8.333333333333334;750.0;1.0;car;2951;;secondary;1154458994;LINESTRING( 632998.6725727986 4804029.761462416, 633170.1775041549 4804069.358864104 )
1408;2397236856;2397236855;176.31937076876142;8.333333333333334;750.0;1.0;car;2818;;secondary;1154458994;LINESTRING( 633170.1775041549 4804069.358864104, 632998.6725727986 4804029.761462416 )
1409;1844618398;10595527258;39.44781089806984;5.555555555555555;420.0;1.0;car;670;;residential;173692900;LINESTRING( 630679.0313579217 4803772.151841569, 630711.7687778918 4803750.14295431 )
141;10585823281;4800177394;61.431462904563205;8.333333333333334;750.0;1.0;car;1720;;secondary;1233850825;LINESTRING( 633255.5354696239 4801959.394461868, 633275.6572542423 4801901.351904909 )
1410;10595527258;1844618398;39.44781089806984;5.555555555555555;420.0;1.0;car;670;;residential;173692900;LINESTRING( 630711.7687778918 4803750.14295431, 630679.0313579217 4803772.151841569 )
1411;10595527258;5244147140;121.434013982979;5.555555555555555;420.0;1.0;car;858;;residential;173692900;LINESTRING( 630711.7687778918 4803750.14295431, 630812.5364584625 4803682.377961103 )
1412;5244147140;10595527258;121.434013982979;5.555555555555555;420.0;1.0;car;858;;residential;173692900;LINESTRING( 630812.5364584625 4803682.377961103, 630711.7687778918 4803750.14295431 )
1413;5244147140;2015570265;53.086403469506834;5.555555555555555;420.0;1.0;car;563;;residential;173692900;LINESTRING( 630812.5364584625 4803682.377961103, 630857.00738539 4803653.386533205 )
1414;2015570265;5244147140;53.086403469506834;5.555555555555555;420.0;1.0;car;620;;residential;173692900;LINESTRING( 630857.00738539 4803653.386533205, 630812.5364584625 4803682.377961103 )
1415;2015570265;1844618170;256.5666048866277;5.555555555555555;420.0;1.0;car;490;;residential;173692900;LINESTRING( 630857.00738539 4803653.386533205, 631075.5722254484 4803519.014536743 )
1416;1844618170;2015570265;256.5666048866277;5.555555555555555;420.0;1.0;car;440;;residential;173692900;LINESTRING( 631075.5722254484 4803519.014536743, 630857.00738539 4803653.386533205 )
1417;1844618170;5244146907;99.19677089537802;5.555555555555555;420.0;1.0;car;436;;residential;173692900;LINESTRING( 631075.5722254484 4803519.014536743, 631157.942165045 4803463.740741804 )
1418;5244146907;1844618170;99.19677089537802;5.555555555555555;420.0;1.0;car;244;;residential;173692900;LINESTRING( 631157.942165045 4803463.740741804, 631075.5722254484 4803519.014536743 )
1419;5244146907;2015570247;107.07774233203556;5.555555555555555;420.0;1.0;car;466;;residential;173692900;LINESTRING( 631157.942165045 4803463.740741804, 631250.9837514774 4803410.7416276885 )
142;10585823281;4800178440;5.890397371748265;8.333333333333334;750.0;1.0;car;302;;secondary;1233850825;LINESTRING( 633255.5354696239 4801959.394461868, 633253.6984505565 4801964.991080682 )
1420;2015570247;5244146907;107.07774233203556;5.555555555555555;420.0;1.0;car;274;;residential;173692900;LINESTRING( 631250.9837514774 4803410.7416276885, 631157.942165045 4803463.740741804 )
1421;2015570247;5244146908;126.99841027344267;5.555555555555555;420.0;1.0;car;508;;residential;173692900;LINESTRING( 631250.9837514774 4803410.7416276885, 631366.4948867356 4803358.913764912 )
1422;5244146908;2015570247;126.99841027344267;5.555555555555555;420.0;1.0;car;269;;residential;173692900;LINESTRING( 631366.4948867356 4803358.913764912, 631250.9837514774 4803410.7416276885 )
1423;5244146908;1844618174;62.064677376525054;5.555555555555555;420.0;1.0;car;795;;residential;173692900;LINESTRING( 631366.4948867356 4803358.913764912, 631420.8605813995 4803328.973901493 )
1424;1844618174;5244146908;62.064677376525054;5.555555555555555;420.0;1.0;car;475;;residential;173692900;LINESTRING( 631420.8605813995 4803328.973901493, 631366.4948867356 4803358.913764912 )
1425;2397237113;2397237086;302.45133432399103;5.555555555555555;420.0;1.0;car;136;;residential;231330935;LINESTRING( 632626.302779333 4805187.593100564, 632409.649567235 4804976.571722096 )
1426;2397237086;2397237113;302.45133432399103;5.555555555555555;420.0;1.0;car;23;;residential;231330935;LINESTRING( 632409.649567235 4804976.571722096, 632626.302779333 4805187.593100564 )
1427;2397236997;1411867803;232.52328045201713;5.555555555555555;420.0;1.0;car;106;;residential;231330934;LINESTRING( 631881.1380678192 4804658.6157149635, 632098.0940339373 4804575.396444952 )
1428;1411867803;2397236997;232.52328045201713;5.555555555555555;420.0;1.0;car;7;;residential;231330934;LINESTRING( 632098.0940339373 4804575.396444952, 631881.1380678192 4804658.6157149635 )
1429;10580862444;4800144418;136.95270454440015;5.555555555555555;420.0;1.0;car;116;;unclassified;1135051288;LINESTRING( 631354.2602891617 4801255.410322908, 631288.3986296579 4801373.052360916 )
143;4800178440;10585823281;5.890397371748265;8.333333333333334;750.0;1.0;car;1718;;secondary;1233850825;LINESTRING( 633253.6984505565 4801964.991080682, 633255.5354696239 4801959.394461868 )
1430;4800144418;10580862444;136.95270454440015;5.555555555555555;420.0;1.0;car;117;;unclassified;1135051288;LINESTRING( 631288.3986296579 4801373.052360916, 631354.2602891617 4801255.410322908 )
1431;10569487448;4962330347;344.2185935852177;5.555555555555555;420.0;1.0;car;37;;unclassified;1133637201;LINESTRING( 630833.3676764527 4800703.436246984, 630705.2755570664 4800387.237810134 )
1432;4962330347;10569487448;344.2185935852177;5.555555555555555;420.0;1.0;car;37;;unclassified;1133637201;LINESTRING( 630705.2755570664 4800387.237810134, 630833.3676764527 4800703.436246984 )
1433;12759303859;12759303858;39.345980162170086;5.555555555555555;420.0;1.0;car;492;;residential;1378001890;LINESTRING( 633932.5279711299 4801890.679333009, 633894.2163647506 4801899.641864547 )
1434;12759303858;12759303859;39.345980162170086;5.555555555555555;420.0;1.0;car;492;;residential;1378001890;LINESTRING( 633894.2163647506 4801899.641864547, 633932.5279711299 4801890.679333009 )
1435;4800170704;4800170705;191.81422175163448;5.555555555555555;420.0;1.0;car;206;;residential;487562446;LINESTRING( 631739.3238636128 4801648.318229808, 631678.081874075 4801466.543329495 )
1436;4800170705;4800170704;191.81422175163448;5.555555555555555;420.0;1.0;car;170;;residential;487562446;LINESTRING( 631678.081874075 4801466.543329495, 631739.3238636128 4801648.318229808 )
1437;4800170705;10580849830;188.31251188008522;5.555555555555555;420.0;1.0;car;188;;residential;487562446;LINESTRING( 631678.081874075 4801466.543329495, 631611.024699204 4801291.366422909 )
1438;10580849830;4800170705;188.31251188008522;5.555555555555555;420.0;1.0;car;92;;residential;487562446;LINESTRING( 631611.024699204 4801291.366422909, 631678.081874075 4801466.543329495 )
1439;10580849830;5730439377;145.47084221863398;5.555555555555555;420.0;1.0;car;186;;residential;487562446;LINESTRING( 631611.024699204 4801291.366422909, 631551.9229486493 4801160.074019939 )
144;4800178440;10585823286;205.38940227305542;8.333333333333334;750.0;1.0;car;303;;secondary;1233850825;LINESTRING( 633253.6984505565 4801964.991080682, 633189.5251885342 4802160.097710814 )
1440;5730439377;10580849830;145.47084221863398;5.555555555555555;420.0;1.0;car;65;;residential;487562446;LINESTRING( 631551.9229486493 4801160.074019939, 631611.024699204 4801291.366422909 )
1441;12759303878;12759303879;353.7539905015581;19.444444444444443;3400.0;2.0;car;3135;;trunk;1378001891;LINESTRING( 633349.4789732897 4804078.050576125, 633475.8574420151 4803747.641180922 )
1442;10569487456;10569487450;133.93009715788855;5.555555555555555;420.0;1.0;car;125;;unclassified;1133637203;LINESTRING( 630654.810231827 4800816.571890465, 630757.3075089413 4800900.932898105 )
1443;10569487450;10569487456;133.93009715788855;5.555555555555555;420.0;1.0;car;122;;unclassified;1133637203;LINESTRING( 630757.3075089413 4800900.932898105, 630654.810231827 4800816.571890465 )
1444;12759303879;12759303823;2334.904069345657;19.444444444444443;3400.0;2.0;car;3135;;trunk;1378001888;LINESTRING( 633475.8574420151 4803747.641180922, 633813.9073922237 4801548.793271309 )
1445;10569487449;10569487448;134.41545676863538;5.555555555555555;420.0;1.0;car;60;;unclassified;1133637202;LINESTRING( 630879.9727144784 4800829.513546483, 630833.3676764527 4800703.436246984 )
1446;10569487448;10569487449;134.41545676863538;5.555555555555555;420.0;1.0;car;60;;unclassified;1133637202;LINESTRING( 630833.3676764527 4800703.436246984, 630879.9727144784 4800829.513546483 )
1447;10569487448;10569487446;112.04482282303539;5.555555555555555;420.0;1.0;car;4;;unclassified;1133637202;LINESTRING( 630833.3676764527 4800703.436246984, 630739.6889089199 4800757.107638261 )
1448;10569487446;10569487448;112.04482282303539;5.555555555555555;420.0;1.0;car;4;;unclassified;1133637202;LINESTRING( 630739.6889089199 4800757.107638261, 630833.3676764527 4800703.436246984 )
1449;12395672244;12759303859;13.706846314961966;5.555555555555555;420.0;1.0;car;492;;residential;1378001889;LINESTRING( 633945.7940595542 4801887.231357687, 633932.5279711299 4801890.679333009 )
145;10585823286;4800178440;205.38940227305542;8.333333333333334;750.0;1.0;car;1719;;secondary;1233850825;LINESTRING( 633189.5251885342 4802160.097710814, 633253.6984505565 4801964.991080682 )
1450;12759303859;12395672244;13.706846314961966;5.555555555555555;420.0;1.0;car;492;;residential;1378001889;LINESTRING( 633932.5279711299 4801890.679333009, 633945.7940595542 4801887.231357687 )
1451;10569487457;10569487455;58.42386323288446;5.555555555555555;420.0;1.0;car;35;;unclassified;1133637205;LINESTRING( 630643.524473857 4800849.294766893, 630672.330221928 4800900.123662937 )
1452;10569487455;10569487457;58.42386323288446;5.555555555555555;420.0;1.0;car;51;;unclassified;1133637205;LINESTRING( 630672.330221928 4800900.123662937, 630643.524473857 4800849.294766893 )
1453;10569487455;10569487454;269.7436474294595;5.555555555555555;420.0;1.0;car;31;;unclassified;1133637205;LINESTRING( 630672.330221928 4800900.123662937, 630410.9581251001 4800966.80396234 )
1454;10569487454;10569487455;269.7436474294595;5.555555555555555;420.0;1.0;car;31;;unclassified;1133637205;LINESTRING( 630410.9581251001 4800966.80396234, 630672.330221928 4800900.123662937 )
1455;10569487455;3321560656;67.89099248161979;5.555555555555555;420.0;1.0;car;65;;unclassified;1133637204;LINESTRING( 630672.330221928 4800900.123662937, 630712.2934631049 4800950.857272917 )
1456;3321560656;10569487455;67.89099248161979;5.555555555555555;420.0;1.0;car;81;;unclassified;1133637204;LINESTRING( 630712.2934631049 4800950.857272917, 630672.330221928 4800900.123662937 )
1457;10580857976;10580857975;109.49198890498299;5.555555555555555;420.0;1.0;car;20;;residential;1135050338;LINESTRING( 632054.7906305538 4802061.921514177, 631959.9400502028 4802116.619439562 )
1458;10580857975;10580857976;109.49198890498299;5.555555555555555;420.0;1.0;car;16;;residential;1135050338;LINESTRING( 631959.9400502028 4802116.619439562, 632054.7906305538 4802061.921514177 )
1459;10580857975;4800156848;113.92777503171251;5.555555555555555;420.0;1.0;car;39;;residential;1135050338;LINESTRING( 631959.9400502028 4802116.619439562, 631860.3683587731 4802171.982027918 )
146;10585823286;10585823293;64.42364854694615;8.333333333333334;750.0;1.0;car;305;;secondary;1233850825;LINESTRING( 633189.5251885342 4802160.097710814, 633169.3590774848 4802221.283775055 )
1460;4800156848;10580857975;113.92777503171251;5.555555555555555;420.0;1.0;car;42;;residential;1135050338;LINESTRING( 631860.3683587731 4802171.982027918, 631959.9400502028 4802116.619439562 )
1461;10569487464;10569487460;292.1976096563233;5.555555555555555;420.0;1.0;car;63;;unclassified;1133637207;LINESTRING( 630617.5638351161 4800797.221104018, 630344.816920842 4800900.735906075 )
1462;10569487460;10569487464;292.1976096563233;5.555555555555555;420.0;1.0;car;37;;unclassified;1133637207;LINESTRING( 630344.816920842 4800900.735906075, 630617.5638351161 4800797.221104018 )
1463;10569487460;10569487459;25.23470117467076;5.555555555555555;420.0;1.0;car;63;;unclassified;1133637207;LINESTRING( 630344.816920842 4800900.735906075, 630319.5857947789 4800901.16066596 )
1464;10569487459;10569487460;25.23470117467076;5.555555555555555;420.0;1.0;car;46;;unclassified;1133637207;LINESTRING( 630319.5857947789 4800901.16066596, 630344.816920842 4800900.735906075 )
1465;10569487460;10569487457;324.8545261401271;5.555555555555555;420.0;1.0;car;21;;unclassified;1133637206;LINESTRING( 630344.816920842 4800900.735906075, 630643.524473857 4800849.294766893 )
1466;10569487457;10569487460;324.8545261401271;5.555555555555555;420.0;1.0;car;12;;unclassified;1133637206;LINESTRING( 630643.524473857 4800849.294766893, 630344.816920842 4800900.735906075 )
1467;10569487457;10569487456;34.61437526026524;5.555555555555555;420.0;1.0;car;46;;unclassified;1133637206;LINESTRING( 630643.524473857 4800849.294766893, 630654.810231827 4800816.571890465 )
1468;10569487456;10569487457;34.61437526026524;5.555555555555555;420.0;1.0;car;21;;unclassified;1133637206;LINESTRING( 630654.810231827 4800816.571890465, 630643.524473857 4800849.294766893 )
1469;10569487456;10569487463;32.76782895261529;5.555555555555555;420.0;1.0;car;146;;unclassified;1133637206;LINESTRING( 630654.810231827 4800816.571890465, 630638.617932885 4800788.084348113 )
147;10585823293;10585823286;64.42364854694615;8.333333333333334;750.0;1.0;car;1718;;secondary;1233850825;LINESTRING( 633169.3590774848 4802221.283775055, 633189.5251885342 4802160.097710814 )
1470;10569487463;10569487456;32.76782895261529;5.555555555555555;420.0;1.0;car;124;;unclassified;1133637206;LINESTRING( 630638.617932885 4800788.084348113, 630654.810231827 4800816.571890465 )
1471;10569487470;10569487469;60.99003205260194;5.555555555555555;420.0;1.0;car;6;;unclassified;1133637209;LINESTRING( 630481.4882072154 4800670.007943044, 630524.9810999242 4800712.764840659 )
1472;10569487469;10569487470;60.99003205260194;5.555555555555555;420.0;1.0;car;3;;unclassified;1133637209;LINESTRING( 630524.9810999242 4800712.764840659, 630481.4882072154 4800670.007943044 )
1473;5244146832;10569487459;44.2705736198848;5.555555555555555;420.0;1.0;car;70;;residential;1133637208;LINESTRING( 630290.0392312022 4800928.210560541, 630319.5857947789 4800901.16066596 )
1474;10569487459;5244146832;44.2705736198848;5.555555555555555;420.0;1.0;car;64;;residential;1133637208;LINESTRING( 630319.5857947789 4800901.16066596, 630290.0392312022 4800928.210560541 )
1475;10569487459;10569487464;340.1859614197616;5.555555555555555;420.0;1.0;car;29;;residential;1133637208;LINESTRING( 630319.5857947789 4800901.16066596, 630617.5638351161 4800797.221104018 )
1476;10569487464;10569487459;340.1859614197616;5.555555555555555;420.0;1.0;car;6;;residential;1133637208;LINESTRING( 630617.5638351161 4800797.221104018, 630319.5857947789 4800901.16066596 )
1477;10569487464;10569487463;22.951151198359494;5.555555555555555;420.0;1.0;car;57;;residential;1133637208;LINESTRING( 630617.5638351161 4800797.221104018, 630638.617932885 4800788.084348113 )
1478;10569487463;10569487464;22.951151198359494;5.555555555555555;420.0;1.0;car;60;;residential;1133637208;LINESTRING( 630638.617932885 4800788.084348113, 630617.5638351161 4800797.221104018 )
1479;10569487463;10569487474;114.10786181824123;5.555555555555555;420.0;1.0;car;92;;residential;1133637208;LINESTRING( 630638.617932885 4800788.084348113, 630585.7698693337 4800686.9523239685 )
148;10585823293;10585823295;292.67028070455945;8.333333333333334;750.0;1.0;car;1716;;secondary;1233850825;LINESTRING( 633169.3590774848 4802221.283775055, 633077.7735270577 4802499.254960797 )
1480;10569487474;10569487463;114.10786181824123;5.555555555555555;420.0;1.0;car;73;;residential;1133637208;LINESTRING( 630585.7698693337 4800686.9523239685, 630638.617932885 4800788.084348113 )
