person;activity_number;activity_id;activity_type;start_time;end_time;maximum_duration;link_id;facility_id;coord_x;coord_y
zone_8759;2;zone_8759_2;other;45688.0;47868.0;;1933;;634743.0579535916;4805164.125568643
zone_8759;3;zone_8759_3;home;51354.0;;;1299;;632622.9876690283;4804457.694485508
zone_876;1;zone_876_1;home;;29988.0;;2394;;632430.2954690034;4803577.448386958
zone_876;2;zone_876_2;work;30698.0;60341.0;;471;;630274.6239085791;4801110.799152631
zone_876;3;zone_876_3;home;61056.0;;;2394;;632430.2954690034;4803577.448386958
zone_8760;1;zone_8760_1;home;;27343.0;;1299;;632622.9876690283;4804457.694485508
zone_8760;2;zone_8760_2;work;33724.0;63328.0;;477;;629633.4068998124;4801665.373899126
zone_8760;3;zone_8760_3;home;69709.0;;;1299;;632622.9876690283;4804457.694485508
zone_8761;1;zone_8761_1;home;;32268.0;;1863;;631975.8772046813;4803809.257089425
zone_8761;2;zone_8761_2;work;32874.0;67993.0;;1045;;632144.5505392206;4801416.1940078195
zone_8761;3;zone_8761_3;home;68636.0;;;1863;;631975.8772046813;4803809.257089425
zone_8762;1;zone_8762_1;home;;28002.0;;979;;631580.318905155;4803000.045457482
zone_8762;2;zone_8762_2;work;29698.0;64510.0;;2247;;631124.2944355858;4802012.7627834445
zone_8762;3;zone_8762_3;home;66206.0;;;979;;631580.318905155;4803000.045457482
zone_8763;1;zone_8763_1;home;;25824.0;;3110;;633758.5896261348;4802753.200338225
zone_8763;2;zone_8763_2;work;26805.0;63570.0;;1849;;631384.9462649372;4804246.21377017
zone_8763;3;zone_8763_3;home;72628.0;;;3110;;633758.5896261348;4802753.200338225
zone_8764;1;zone_8764_1;home;;25727.0;;1425;;632517.976173284;4805082.08241133
zone_8764;2;zone_8764_2;work;29102.0;62391.0;;1653;;631858.3379902898;4803021.299076891
zone_8764;3;zone_8764_3;home;65766.0;;;1425;;632517.976173284;4805082.08241133
zone_8765;1;zone_8765_1;home;;25419.0;;3014;;630290.6062886955;4803143.138669107
zone_8765;2;zone_8765_2;work;26026.0;60033.0;;212;;630920.5717011337;4800920.006587481
zone_8765;3;zone_8765_3;home;60691.0;;;3014;;630290.6062886955;4803143.138669107
zone_8766;1;zone_8766_1;home;;27596.0;;2614;;631041.9487378933;4800793.610023468
zone_8766;2;zone_8766_2;work;32430.0;57864.0;;2109;;635785.308512781;4803236.389324611
zone_8766;3;zone_8766_3;home;62593.0;;;2614;;631041.9487378933;4800793.610023468
zone_8767;1;zone_8767_1;home;;31228.0;;757;;634116.8782773013;4804973.681497681
zone_8767;2;zone_8767_2;work;41220.0;63886.0;;1760;;630819.917538981;4803337.801239818
zone_8767;3;zone_8767_3;home;88782.0;;;757;;634116.8782773013;4804973.681497681
zone_8768;1;zone_8768_1;home;;52411.0;;953;;631232.9617473016;4802939.011579346
zone_8768;2;zone_8768_2;other;52854.0;69702.0;;2984;;632600.6084218137;4802799.911070049
zone_8768;3;zone_8768_3;home;70048.0;;;953;;631232.9617473016;4802939.011579346
zone_8769;1;zone_8769_1;home;;31475.0;;2776;;633370.6269042531;4803805.630412446
zone_8769;2;zone_8769_2;work;34375.0;58404.0;;2315;;634753.2473584829;4804544.503487775
zone_8769;3;zone_8769_3;home;69371.0;;;2776;;633370.6269042531;4803805.630412446
zone_877;1;zone_877_1;home;;50526.0;;537;;631694.2159298805;4803409.0661096
zone_877;2;zone_877_2;other;52520.0;52520.0;;1323;;632478.381764169;4804418.703684534
zone_877;3;zone_877_3;home;54514.0;;;537;;631694.2159298805;4803409.0661096
zone_8770;1;zone_8770_1;home;;36145.0;;2133;;633223.0827961174;4804372.559319399
zone_8770;2;zone_8770_2;other;37059.0;61457.0;;1779;;631248.4569788058;4803630.36003998
zone_8770;3;zone_8770_3;home;84000.0;;;2133;;633223.0827961174;4804372.559319399
zone_8771;1;zone_8771_1;home;;51119.0;;212;;630920.5717011337;4800920.006587481
zone_8771;2;zone_8771_2;other;59022.0;66235.0;;783;;634281.0099411192;4804711.596803345
zone_8771;3;zone_8771_3;home;74138.0;;;212;;630920.5717011337;4800920.006587481
zone_8772;1;zone_8772_1;home;;25929.0;;196;;633321.2249584014;4803370.498517144
zone_8772;2;zone_8772_2;work;27255.0;67691.0;;315;;630058.9064276607;4804826.804914959
zone_8772;3;zone_8772_3;home;86700.0;;;196;;633321.2249584014;4803370.498517144
zone_8773;1;zone_8773_1;home;;42785.0;;1076;;632853.0269782463;4803257.214790825
zone_8773;2;zone_8773_2;other;45275.0;61792.0;;262;;631626.9802252875;4803804.639918592
zone_8773;3;zone_8773_3;home;67160.0;;;1076;;632853.0269782463;4803257.214790825
zone_8774;1;zone_8774_1;home;;42446.0;;1643;;630261.409059017;4803422.039820019
zone_8774;2;zone_8774_2;other;45575.0;68349.0;;2876;;632060.2211048718;4804310.413999602
zone_8774;3;zone_8774_3;home;71478.0;;;1643;;630261.409059017;4803422.039820019
zone_8775;1;zone_8775_1;home;;49937.0;;2754;;631423.0319878319;4804629.119078821
zone_8775;2;zone_8775_2;other;55500.0;55500.0;;2592;;630647.002335544;4801148.11890218
zone_8775;3;zone_8775_3;home;61063.0;;;2754;;631423.0319878319;4804629.119078821
zone_8776;1;zone_8776_1;home;;26496.0;;1337;;632955.3667052033;4804152.701514505
zone_8776;2;zone_8776_2;work;33231.0;65466.0;;1285;;629340.7867590222;4806513.8220451195
zone_8776;3;zone_8776_3;home;72201.0;;;1337;;632955.3667052033;4804152.701514505
zone_8777;1;zone_8777_1;home;;31097.0;;1076;;632853.0269782463;4803257.214790825
zone_8777;2;zone_8777_2;work;42395.0;58033.0;;1339;;632664.49160613;4804255.948546523
zone_8777;3;zone_8777_3;home;61559.0;;;1076;;632853.0269782463;4803257.214790825
zone_8778;1;zone_8778_1;home;;50437.0;;3104;;633033.8203243914;4803315.350058978
zone_8778;2;zone_8778_2;other;52322.0;67674.0;;2193;;634393.8663232748;4804178.400002459
zone_8778;3;zone_8778_3;home;69647.0;;;3104;;633033.8203243914;4803315.350058978
zone_8779;1;zone_8779_1;home;;31505.0;;821;;630937.0482643002;4804556.9025685
zone_8779;2;zone_8779_2;work;42764.0;58586.0;;2866;;632847.5079936191;4804071.373999785
zone_8779;3;zone_8779_3;home;58990.0;;;821;;630937.0482643002;4804556.9025685
zone_878;1;zone_878_1;home;;31575.0;;689;;630223.3775637506;4800818.278676942
zone_878;2;zone_878_2;work;32203.0;59475.0;;869;;631436.2285235787;4802359.543552878
zone_878;3;zone_878_3;home;59893.0;;;689;;630223.3775637506;4800818.278676942
zone_8780;1;zone_8780_1;home;;46316.0;;1851;;631529.9509796652;4804175.619902829
zone_8780;2;zone_8780_2;other;49556.0;49556.0;;1341;;632794.3477807443;4802527.6201878395
zone_8780;3;zone_8780_3;home;52796.0;;;1851;;631529.9509796652;4804175.619902829
zone_8781;1;zone_8781_1;home;;37824.0;;2754;;631423.0319878319;4804629.119078821
zone_8781;2;zone_8781_2;other;40178.0;64349.0;;375;;632415.6801733344;4803491.764263041
zone_8781;3;zone_8781_3;home;66703.0;;;2754;;631423.0319878319;4804629.119078821
zone_8782;1;zone_8782_1;home;;27765.0;;2223;;634274.4699433453;4804203.862477261
zone_8782;2;zone_8782_2;work;28187.0;59993.0;;1234;;636604.449526968;4802958.487296521
zone_8782;3;zone_8782_3;home;60392.0;;;2223;;634274.4699433453;4804203.862477261
zone_8783;1;zone_8783_1;home;;44905.0;;341;;631275.0464469497;4803054.872548788
zone_8783;2;zone_8783_2;other;57246.0;61756.0;;2754;;631423.0319878319;4804629.119078821
zone_8783;3;zone_8783_3;home;76350.0;;;341;;631275.0464469497;4803054.872548788
zone_8784;1;zone_8784_1;home;;29641.0;;2876;;632060.2211048718;4804310.413999602
zone_8784;2;zone_8784_2;work;30120.0;62786.0;;1859;;631978.4723649457;4804013.933060922
zone_8784;3;zone_8784_3;home;63265.0;;;2876;;632060.2211048718;4804310.413999602
zone_8785;1;zone_8785_1;home;;47060.0;;2440;;630318.7992545359;4802335.429246845
zone_8785;2;zone_8785_2;other;47409.0;57621.0;;2714;;630371.2734328893;4801140.364419597
zone_8785;3;zone_8785_3;home;57949.0;;;2440;;630318.7992545359;4802335.429246845
zone_8786;1;zone_8786_1;home;;39844.0;;709;;629541.8092520749;4801518.15162259
zone_8786;2;zone_8786_2;other;43440.0;64948.0;;2500;;631790.5611601672;4802027.624181747
zone_8786;3;zone_8786_3;home;68353.0;;;709;;629541.8092520749;4801518.15162259
zone_8787;1;zone_8787_1;home;;39566.0;;1204;;634549.5731778375;4803645.0555167105
zone_8787;2;zone_8787_2;other;52517.0;60760.0;;439;;630180.7776721693;4801910.249368828
zone_8787;3;zone_8787_3;home;80538.0;;;1204;;634549.5731778375;4803645.0555167105
zone_8788;1;zone_8788_1;home;;37672.0;;1673;;634217.8569889534;4803806.647267795
zone_8788;2;zone_8788_2;other;50891.0;59579.0;;407;;630226.3649375251;4802834.299601588
zone_8788;3;zone_8788_3;home;77421.0;;;1673;;634217.8569889534;4803806.647267795
zone_8789;1;zone_8789_1;home;;37734.0;;2746;;630636.9448277727;4801229.315844995
zone_8789;2;zone_8789_2;other;38184.0;69715.0;;42;;632114.668646801;4802171.786791382
zone_8789;3;zone_8789_3;home;70169.0;;;2746;;630636.9448277727;4801229.315844995
zone_879;1;zone_879_1;home;;28655.0;;3002;;631964.8570742214;4801237.074176204
zone_879;2;zone_879_2;work;29743.0;58081.0;;2750;;632945.3893258809;4803748.804480577
zone_879;3;zone_879_3;home;58768.0;;;3002;;631964.8570742214;4801237.074176204
zone_8790;1;zone_8790_1;home;;51820.0;;433;;634944.8230657813;4804194.771549395
zone_8790;2;zone_8790_2;other;59300.0;61780.0;;1299;;632622.9876690283;4804457.694485508
zone_8790;3;zone_8790_3;home;63549.0;;;433;;634944.8230657813;4804194.771549395
zone_8791;1;zone_8791_1;home;;29440.0;;1114;;632044.2797439751;4801542.294766683
zone_8791;2;zone_8791_2;work;29940.0;65911.0;;1078;;632845.0129535347;4803118.169784876
zone_8791;3;zone_8791_3;home;66393.0;;;1114;;632044.2797439751;4801542.294766683
zone_8792;1;zone_8792_1;home;;28487.0;;979;;631580.318905155;4803000.045457482
zone_8792;2;zone_8792_2;work;32557.0;64029.0;;2934;;635466.0106133783;4803871.596125836
zone_8792;3;zone_8792_3;home;90512.0;;;979;;631580.318905155;4803000.045457482
zone_8793;1;zone_8793_1;home;;53536.0;;315;;630058.9064276607;4804826.804914959
zone_8793;2;zone_8793_2;other;54808.0;66127.0;;1349;;634423.3032175582;4805191.573505607
zone_8793;3;zone_8793_3;home;85300.0;;;315;;630058.9064276607;4804826.804914959
zone_8794;1;zone_8794_1;home;;52361.0;;1459;;631910.1542044879;4802144.3007337395
zone_8794;2;zone_8794_2;other;57491.0;67562.0;;723;;631035.0246747728;4804516.011792572
zone_8794;3;zone_8794_3;home;86676.0;;;1459;;631910.1542044879;4802144.3007337395
zone_8795;1;zone_8795_1;home;;25489.0;;1849;;631384.9462649372;4804246.21377017
zone_8795;2;zone_8795_2;work;27412.0;62495.0;;361;;637189.5867645489;4804833.534866543
zone_8795;3;zone_8795_3;home;86120.0;;;1849;;631384.9462649372;4804246.21377017
zone_8796;1;zone_8796_1;home;;27577.0;;1655;;633417.404981545;4803804.020709176
zone_8796;2;zone_8796_2;work;30337.0;65411.0;;2772;;633373.6461623141;4802098.0895305965
zone_8796;3;zone_8796_3;home;67894.0;;;1655;;633417.404981545;4803804.020709176
zone_8797;1;zone_8797_1;home;;29407.0;;1859;;631978.4723649457;4804013.933060922
zone_8797;2;zone_8797_2;work;30144.0;59616.0;;1643;;630261.409059017;4803422.039820019
zone_8797;3;zone_8797_3;home;60366.0;;;1859;;631978.4723649457;4804013.933060922
zone_8798;1;zone_8798_1;home;;53020.0;;2754;;631423.0319878319;4804629.119078821
zone_8798;2;zone_8798_2;other;53856.0;53856.0;;2014;;633785.5612609856;4804713.475805817
zone_8798;3;zone_8798_3;home;61743.0;;;2754;;631423.0319878319;4804629.119078821
zone_8799;1;zone_8799_1;home;;25382.0;;1204;;634549.5731778375;4803645.0555167105
zone_8799;2;zone_8799_2;work;25907.0;66904.0;;1907;;631681.6096912657;4803671.912180388
zone_8799;3;zone_8799_3;home;92289.0;;;1204;;634549.5731778375;4803645.0555167105
zone_88;1;zone_88_1;home;;53302.0;;1444;;633644.8824171193;4802648.217226116
zone_88;2;zone_88_2;other;58255.0;71771.0;;158;;632047.8566096385;4804491.471930517
zone_88;3;zone_88_3;home;81331.0;;;1444;;633644.8824171193;4802648.217226116
zone_880;1;zone_880_1;home;;38090.0;;1777;;630679.3291187917;4802957.530659294
zone_880;2;zone_880_2;other;38730.0;45873.0;;2048;;633098.3430528119;4803044.194602415
zone_880;3;zone_880_3;home;46534.0;;;1777;;630679.3291187917;4802957.530659294
zone_8800;1;zone_8800_1;home;;44570.0;;50;;632325.8880450346;4803156.053092441
zone_8800;2;zone_8800_2;other;47520.0;47520.0;;1152;;632246.1130241295;4805045.8673726935
zone_8800;3;zone_8800_3;home;50470.0;;;50;;632325.8880450346;4803156.053092441
zone_8801;1;zone_8801_1;home;;25808.0;;717;;638123.2489225944;4802985.867932502
zone_8801;2;zone_8801_2;work;34373.0;57633.0;;3068;;629300.3039540948;4801061.836266052
zone_8801;3;zone_8801_3;home;66254.0;;;717;;638123.2489225944;4802985.867932502
zone_8802;1;zone_8802_1;home;;47479.0;;589;;630221.3463680197;4802665.448756114
zone_8802;2;zone_8802_2;other;59993.0;59993.0;;1254;;636388.6401010551;4801896.6194677055
zone_8802;3;zone_8802_3;home;76376.0;;;589;;630221.3463680197;4802665.448756114
zone_8803;1;zone_8803_1;home;;31609.0;;2462;;630464.2077859113;4802175.373593322
zone_8803;2;zone_8803_2;work;34822.0;67724.0;;1815;;631336.4364957041;4804176.438556725
zone_8803;3;zone_8803_3;home;71000.0;;;2462;;630464.2077859113;4802175.373593322
zone_8804;1;zone_8804_1;home;;51495.0;;2018;;633733.47539312;4804549.835560269
zone_8804;2;zone_8804_2;other;55462.0;55462.0;;835;;631566.864673134;4803217.426395202
zone_8804;3;zone_8804_3;home;59429.0;;;2018;;633733.47539312;4804549.835560269
zone_8805;1;zone_8805_1;home;;43730.0;;122;;632313.1903618285;4802450.420951822
zone_8805;2;zone_8805_2;other;46202.0;64922.0;;451;;630079.577638133;4801495.041132147
zone_8805;3;zone_8805_3;home;67272.0;;;122;;632313.1903618285;4802450.420951822
zone_8806;1;zone_8806_1;home;;38783.0;;1271;;632194.8873812845;4801847.0252629155
zone_8806;2;zone_8806_2;other;47239.0;56186.0;;1068;;634313.2526268056;4804523.536230716
zone_8806;3;zone_8806_3;home;66856.0;;;1271;;632194.8873812845;4801847.0252629155
zone_8807;1;zone_8807_1;home;;47887.0;;749;;633902.2842819106;4804484.024175754
zone_8807;2;zone_8807_2;other;50764.0;61194.0;;246;;630965.4485112613;4801351.357967526
zone_8807;3;zone_8807_3;home;63929.0;;;749;;633902.2842819106;4804484.024175754
zone_8808;1;zone_8808_1;home;;32291.0;;2373;;631655.656977775;4802245.819285631
zone_8808;2;zone_8808_2;work;32853.0;61195.0;;2081;;631093.6399413724;4804046.434606237
zone_8808;3;zone_8808_3;home;61670.0;;;2373;;631655.656977775;4802245.819285631
zone_8809;1;zone_8809_1;home;;53981.0;;361;;637189.5867645489;4804833.534866543
zone_8809;2;zone_8809_2;other;65104.0;65104.0;;315;;630058.9064276607;4804826.804914959
zone_8809;3;zone_8809_3;home;76227.0;;;361;;637189.5867645489;4804833.534866543
zone_881;1;zone_881_1;home;;30290.0;;1742;;630491.4923342166;4803335.067557672
zone_881;2;zone_881_2;work;45214.0;67026.0;;1061;;635197.0452507571;4805481.377529364
zone_881;3;zone_881_3;home;90935.0;;;1742;;630491.4923342166;4803335.067557672
zone_8810;1;zone_8810_1;home;;31385.0;;547;;630903.1335885135;4803829.812927785
zone_8810;2;zone_8810_2;work;33423.0;60845.0;;315;;630058.9064276607;4804826.804914959
zone_8810;3;zone_8810_3;home;62883.0;;;547;;630903.1335885135;4803829.812927785
zone_8811;1;zone_8811_1;home;;25305.0;;1204;;634549.5731778375;4803645.0555167105
zone_8811;2;zone_8811_2;work;26283.0;61558.0;;2602;;630732.7143846443;4801043.431095032
zone_8811;3;zone_8811_3;home;83752.0;;;1204;;634549.5731778375;4803645.0555167105
zone_8812;1;zone_8812_1;home;;32368.0;;1409;;630695.4000679067;4803761.147397939
zone_8812;2;zone_8812_2;work;33159.0;61294.0;;2369;;632012.5777954571;4802914.076306124
zone_8812;3;zone_8812_3;home;61734.0;;;1409;;630695.4000679067;4803761.147397939
zone_8813;1;zone_8813_1;home;;53568.0;;2111;;630672.7993184038;4803212.039297139
zone_8813;2;zone_8813_2;other;59193.0;63381.0;;753;;633978.1927172238;4804653.076875094
zone_8813;3;zone_8813_3;home;69006.0;;;2111;;630672.7993184038;4803212.039297139
zone_8814;1;zone_8814_1;home;;52966.0;;28;;632688.3606165657;4803135.4737548875
zone_8814;2;zone_8814_2;other;53434.0;69822.0;;3102;;632923.168629749;4803322.49422301
zone_8814;3;zone_8814_3;home;70290.0;;;28;;632688.3606165657;4803135.4737548875
zone_8815;1;zone_8815_1;home;;30389.0;;1979;;632981.6252130762;4803125.833887998
zone_8815;2;zone_8815_2;work;30856.0;62769.0;;885;;631548.8348286964;4802292.824011695
zone_8815;3;zone_8815_3;home;63222.0;;;1979;;632981.6252130762;4803125.833887998
zone_8816;1;zone_8816_1;home;;26851.0;;2325;;633853.1272488823;4803908.969709034
zone_8816;2;zone_8816_2;work;26971.0;61615.0;;2199;;634675.0321712265;4804063.552809501
zone_8816;3;zone_8816_3;home;63088.0;;;2325;;633853.1272488823;4803908.969709034
zone_8817;1;zone_8817_1;home;;50818.0;;212;;630920.5717011337;4800920.006587481
zone_8817;2;zone_8817_2;other;56146.0;63524.0;;1068;;634313.2526268056;4804523.536230716
zone_8817;3;zone_8817_3;home;84526.0;;;212;;630920.5717011337;4800920.006587481
zone_8818;1;zone_8818_1;home;;27963.0;;1341;;632794.3477807443;4802527.6201878395
zone_8818;2;zone_8818_2;work;32315.0;66137.0;;2269;;632304.3053814727;4803934.781376274
zone_8818;3;zone_8818_3;home;72570.0;;;1341;;632794.3477807443;4802527.6201878395
zone_8819;1;zone_8819_1;home;;37636.0;;1395;;631333.4244101713;4803960.511673419
zone_8819;2;zone_8819_2;other;53481.0;66331.0;;315;;630058.9064276607;4804826.804914959
zone_8819;3;zone_8819_3;home;85451.0;;;1395;;631333.4244101713;4803960.511673419
zone_882;1;zone_882_1;home;;31466.0;;2530;;634438.1322752652;4800710.480918508
zone_882;2;zone_882_2;work;35708.0;61704.0;;1939;;634958.3148843211;4805086.896137569
zone_882;3;zone_882_3;home;81181.0;;;2530;;634438.1322752652;4800710.480918508
zone_8820;1;zone_8820_1;home;;30906.0;;1061;;635197.0452507571;4805481.377529364
zone_8820;2;zone_8820_2;work;40488.0;59690.0;;2674;;630305.1813171958;4801765.950208939
zone_8820;3;zone_8820_3;home;69272.0;;;1061;;635197.0452507571;4805481.377529364
zone_8821;1;zone_8821_1;home;;46987.0;;1643;;630261.409059017;4803422.039820019
zone_8821;2;zone_8821_2;other;58733.0;58733.0;;1198;;634163.7141770846;4804764.800520336
zone_8821;3;zone_8821_3;home;71662.0;;;1643;;630261.409059017;4803422.039820019
zone_8822;1;zone_8822_1;home;;29069.0;;1507;;631530.5162887073;4802303.805222068
zone_8822;2;zone_8822_2;work;30155.0;67607.0;;44;;632221.0838492222;4802396.2070597485
zone_8822;3;zone_8822_3;home;68693.0;;;1507;;631530.5162887073;4802303.805222068
zone_8823;1;zone_8823_1;home;;25637.0;;891;;631241.4093133723;4801749.373613406
zone_8823;2;zone_8823_2;work;25876.0;67225.0;;2712;;630451.0619626248;4801294.608797247
zone_8823;3;zone_8823_3;home;67474.0;;;891;;631241.4093133723;4801749.373613406
zone_8824;1;zone_8824_1;home;;28076.0;;887;;631349.1588998206;4801938.608365785
zone_8824;2;zone_8824_2;work;31066.0;61834.0;;2113;;632744.8747950724;4803938.610677628
zone_8824;3;zone_8824_3;home;64413.0;;;887;;631349.1588998206;4801938.608365785
zone_8825;1;zone_8825_1;home;;31722.0;;2133;;633223.0827961174;4804372.559319399
zone_8825;2;zone_8825_2;work;34837.0;59029.0;;813;;631867.5216455013;4801808.9907633485
zone_8825;3;zone_8825_3;home;62379.0;;;2133;;633223.0827961174;4804372.559319399
zone_8826;1;zone_8826_1;home;;51899.0;;1254;;636388.6401010551;4801896.6194677055
zone_8826;2;zone_8826_2;other;59828.0;59828.0;;2754;;631423.0319878319;4804629.119078821
zone_8826;3;zone_8826_3;home;65392.0;;;1254;;636388.6401010551;4801896.6194677055
zone_8827;1;zone_8827_1;home;;39551.0;;315;;630058.9064276607;4804826.804914959
zone_8827;2;zone_8827_2;other;42531.0;46704.0;;1855;;631809.8012870164;4804061.374619575
zone_8827;3;zone_8827_3;home;49684.0;;;315;;630058.9064276607;4804826.804914959
zone_8828;1;zone_8828_1;home;;26452.0;;1204;;634549.5731778375;4803645.0555167105
zone_8828;2;zone_8828_2;work;30474.0;65550.0;;599;;632122.6574035023;4803717.10676405
zone_8828;3;zone_8828_3;home;78738.0;;;1204;;634549.5731778375;4803645.0555167105
zone_8829;1;zone_8829_1;home;;53152.0;;1072;;632870.0218474175;4803589.102501523
zone_8829;2;zone_8829_2;other;57796.0;59977.0;;2876;;632060.2211048718;4804310.413999602
zone_8829;3;zone_8829_3;home;68053.0;;;1072;;632870.0218474175;4803589.102501523
zone_883;1;zone_883_1;home;;44491.0;;651;;629683.188735679;4801445.247874433
zone_883;2;zone_883_2;other;49352.0;67679.0;;315;;630058.9064276607;4804826.804914959
zone_883;3;zone_883_3;home;72397.0;;;651;;629683.188735679;4801445.247874433
zone_8830;1;zone_8830_1;home;;37707.0;;1815;;631336.4364957041;4804176.438556725
